booking_id,propeHRTy_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
Jul102211259HRT22,11259,07/07/22,10/07/22,13/07/22,3,HRT2,gotrip,5,Checked Out,16830,16830
Jul102211259HRT23,11259,08/07/22,10/07/22,11/07/22,3,HRT2,gotrip,4,Checked Out,16830,16830
Jul102211259HRT24,11259,05/07/22,10/07/22,13/07/22,2,HRT2,others,5,Checked Out,15300,15300
Jul102211259HRT25,11259,10/07/22,10/07/22,11/07/22,2,HRT2,others,5,Checked Out,15300,15300
Jul102211259HRT26,11259,04/07/22,10/07/22,16/07/22,2,HRT2,direct offline,,Checked Out,15300,15300
Jul102211259HRT27,11259,06/07/22,10/07/22,15/07/22,2,HRT2,others,5,Checked Out,15300,15300
Jul102211259HRT28,11259,08/07/22,10/07/22,11/07/22,1,HRT2,Travelex,,Cancelled,15300,6120
Jul102211259HRT29,11259,07/07/22,10/07/22,16/07/22,2,HRT2,gotrip,,Checked Out,15300,15300
Jul102211259HRT210,11259,09/07/22,10/07/22,15/07/22,2,HRT2,others,,Cancelled,15300,6120
Jul102211259HRT211,11259,08/07/22,10/07/22,11/07/22,2,HRT2,direct offline,,Cancelled,15300,6120
Jul102211259HRT212,11259,05/07/22,10/07/22,13/07/22,2,HRT2,Travelex,,Checked Out,15300,15300
Jul102211259HRT213,11259,04/07/22,10/07/22,13/07/22,1,HRT2,others,5,Checked Out,15300,15300
Jul102211259HRT214,11259,07/07/22,10/07/22,15/07/22,2,HRT2,others,5,Checked Out,15300,15300
Jul102211259HRT215,11259,06/07/22,10/07/22,14/07/22,2,HRT2,others,5,Checked Out,15300,15300
Jul102211259HRT216,11259,09/07/22,10/07/22,11/07/22,1,HRT2,direct online,,Checked Out,15300,15300
Jul102211259HRT217,11259,03/07/22,10/07/22,11/07/22,4,HRT2,Makeyourtrip,,Cancelled,18360,7344
Jul102211259HRT218,11259,09/07/22,10/07/22,12/07/22,4,HRT2,others,4,Checked Out,18360,18360
Jul102211259HRT219,11259,16/06/22,10/07/22,16/07/22,2,HRT2,Makeyourtrip,,No Show,15300,15300
Jul102211259HRT220,11259,05/07/22,10/07/22,11/07/22,2,HRT2,Booker,,Cancelled,15300,6120
Jul102211259HRT221,11259,07/07/22,10/07/22,11/07/22,2,HRT2,Makeyourtrip,4,Checked Out,15300,15300
Jul102211259HRT222,11259,09/07/22,10/07/22,14/07/22,3,HRT2,Makeyourtrip,,Cancelled,16830,6732
Jul102211259HRT223,11259,06/07/22,10/07/22,11/07/22,3,HRT2,others,,Cancelled,16830,6732
Jul102211259HRT224,11259,06/07/22,10/07/22,15/07/22,2,HRT2,Makeyourtrip,5,Checked Out,15300,15300
Jul102211259HRT225,11259,08/07/22,10/07/22,14/07/22,1,HRT2,Makeyourtrip,3,Checked Out,15300,15300
Jul102211259HRT226,11259,04/07/22,10/07/22,11/07/22,2,HRT2,Makeyourtrip,,Cancelled,15300,6120
Jul102211259HRT227,11259,08/07/22,10/07/22,16/07/22,3,HRT2,Travelex,3,Checked Out,16830,16830
Jul102211259HRT228,11259,08/07/22,10/07/22,11/07/22,2,HRT2,Makeyourtrip,,Checked Out,15300,15300
Jul102211259HRT229,11259,16/06/22,10/07/22,11/07/22,2,HRT2,Travelex,5,Checked Out,15300,15300
Jul102211259HRT230,11259,08/07/22,10/07/22,16/07/22,2,HRT2,Makeyourtrip,1,Checked Out,15300,15300
Jul102211259HRT231,11259,10/07/22,10/07/22,11/07/22,1,HRT2,others,5,Checked Out,15300,15300
Jul102211259HRT232,11259,05/07/22,10/07/22,11/07/22,2,HRT2,Makeyourtrip,,Checked Out,15300,15300
Jul102211259HRT233,11259,03/07/22,10/07/22,11/07/22,2,HRT2,others,4,Checked Out,15300,15300
Jul102211259HRT234,11259,09/07/22,10/07/22,11/07/22,1,HRT2,Booker,,Checked Out,15300,15300
Jul102211259HRT235,11259,19/06/22,10/07/22,12/07/22,4,HRT2,gotrip,2,Checked Out,18360,18360
Jul102211259HRT236,11259,04/07/22,10/07/22,15/07/22,1,HRT2,others,5,Checked Out,15300,15300
Jul102211259HRT237,11259,05/07/22,10/07/22,13/07/22,1,HRT2,Makeyourtrip,,Cancelled,15300,6120
Jul102211259HRT238,11259,07/07/22,10/07/22,12/07/22,3,HRT2,Makeyourtrip,5,Checked Out,16830,16830
Jul102211259HRT31,11259,06/07/22,10/07/22,13/07/22,4,HRT3,others,4,Checked Out,24480,24480
Jul102211259HRT32,11259,10/07/22,10/07/22,11/07/22,4,HRT3,Booker,5,Checked Out,24480,24480
Jul102211259HRT33,11259,04/07/22,10/07/22,12/07/22,2,HRT3,direct online,,Checked Out,20400,20400
Jul102211259HRT34,11259,07/07/22,10/07/22,11/07/22,2,HRT3,others,4,Checked Out,20400,20400
Jul102211259HRT35,11259,07/07/22,10/07/22,15/07/22,2,HRT3,others,,Checked Out,20400,20400
Jul102211259HRT36,11259,19/06/22,10/07/22,11/07/22,2,HRT3,Makeyourtrip,,Checked Out,20400,20400
Jul102211259HRT37,11259,03/07/22,10/07/22,11/07/22,1,HRT3,Booker,3,Checked Out,20400,20400
Jul102211259HRT38,11259,03/07/22,10/07/22,14/07/22,2,HRT3,direct online,1,Checked Out,20400,20400
Jul102211259HRT39,11259,07/07/22,10/07/22,15/07/22,2,HRT3,gotrip,,Cancelled,20400,8160
Jul102211259HRT310,11259,07/07/22,10/07/22,13/07/22,3,HRT3,Travelex,,Cancelled,22440,8976
Jul102211259HRT311,11259,07/07/22,10/07/22,11/07/22,2,HRT3,gotrip,,No Show,20400,20400
Jul102211259HRT312,11259,08/07/22,10/07/22,12/07/22,5,HRT3,direct online,5,Checked Out,26520,26520
Jul102211259HRT313,11259,06/07/22,10/07/22,11/07/22,2,HRT3,direct online,,Checked Out,20400,20400
Jul102211259HRT314,11259,09/07/22,10/07/22,11/07/22,2,HRT3,others,,Cancelled,20400,8160
Jul102211259HRT315,11259,06/07/22,10/07/22,11/07/22,2,HRT3,gotrip,,Cancelled,20400,8160
Jul102211259HRT316,11259,07/07/22,10/07/22,11/07/22,4,HRT3,direct offline,,Checked Out,24480,24480
Jul102211259HRT317,11259,07/07/22,10/07/22,12/07/22,2,HRT3,direct offline,5,Checked Out,20400,20400
Jul102211259HRT318,11259,19/06/22,10/07/22,16/07/22,2,HRT3,Makeyourtrip,,Checked Out,20400,20400
Jul102211259HRT319,11259,04/07/22,10/07/22,11/07/22,4,HRT3,direct online,,Cancelled,24480,9792
Jul102211259HRT320,11259,03/07/22,10/07/22,11/07/22,3,HRT3,others,5,Checked Out,22440,22440
Jul102211259HRT321,11259,07/07/22,10/07/22,12/07/22,3,HRT3,Booker,,Checked Out,22440,22440
Jul102211259HRT322,11259,07/07/22,10/07/22,11/07/22,2,HRT3,Makeyourtrip,,Checked Out,20400,20400
Jul102211259HRT323,11259,16/06/22,10/07/22,14/07/22,3,HRT3,gotrip,,Cancelled,22440,8976
Jul102211259HRT324,11259,07/07/22,10/07/22,12/07/22,2,HRT3,others,,Checked Out,20400,20400
Jul102211259HRT325,11259,08/07/22,10/07/22,11/07/22,1,HRT3,Makeyourtrip,,Checked Out,20400,20400
Jul102211259HRT326,11259,07/07/22,10/07/22,11/07/22,2,HRT3,Makeyourtrip,,Checked Out,20400,20400
Jul102211259HRT327,11259,19/06/22,10/07/22,11/07/22,2,HRT3,Makeyourtrip,5,Checked Out,20400,20400
Jul102211259HRT328,11259,09/07/22,10/07/22,15/07/22,2,HRT3,direct online,,Checked Out,20400,20400
Jul102211259HRT41,11259,08/07/22,10/07/22,12/07/22,6,HRT4,direct online,5,Checked Out,45220,45220
Jul102211259HRT42,11259,08/07/22,10/07/22,13/07/22,1,HRT4,direct offline,5,Checked Out,32300,32300
Jul102211259HRT43,11259,09/07/22,10/07/22,11/07/22,3,HRT4,others,5,Checked Out,35530,35530
Jul102211259HRT44,11259,09/07/22,10/07/22,12/07/22,2,HRT4,others,5,Checked Out,32300,32300
Jul102211259HRT45,11259,04/07/22,10/07/22,11/07/22,4,HRT4,Travelex,,Checked Out,38760,38760
Jul102211259HRT46,11259,08/07/22,10/07/22,11/07/22,2,HRT4,direct offline,5,Checked Out,32300,32300
Jul102211259HRT47,11259,05/07/22,10/07/22,12/07/22,1,HRT4,Makeyourtrip,,Cancelled,32300,12920
Jul102211259HRT48,11259,07/07/22,10/07/22,12/07/22,3,HRT4,others,5,Checked Out,35530,35530
Jul102211259HRT49,11259,05/07/22,10/07/22,15/07/22,2,HRT4,others,,Checked Out,32300,32300
Jul102211259HRT410,11259,08/07/22,10/07/22,13/07/22,2,HRT4,others,1,Checked Out,32300,32300
Jul102211259HRT411,11259,05/07/22,10/07/22,11/07/22,1,HRT4,direct online,5,Checked Out,32300,32300
Jul102211259HRT412,11259,08/07/22,10/07/22,11/07/22,2,HRT4,direct online,,Checked Out,32300,32300
Jul102211259HRT413,11259,07/07/22,10/07/22,11/07/22,3,HRT4,others,5,Checked Out,35530,35530
Jul102211259HRT414,11259,07/07/22,10/07/22,11/07/22,3,HRT4,others,3,Checked Out,35530,35530
Jul102211259HRT415,11259,07/07/22,10/07/22,11/07/22,2,HRT4,Booker,,Cancelled,32300,12920
Jul102211259HRT416,11259,08/07/22,10/07/22,12/07/22,2,HRT4,Makeyourtrip,5,Checked Out,32300,32300
Jul102211259HRT417,11259,06/07/22,10/07/22,13/07/22,3,HRT4,others,5,Checked Out,35530,35530
Jul102211260HRT11,11260,04/07/22,10/07/22,11/07/22,1,HRT1,Booker,2,Checked Out,9100,9100
Jul102211260HRT12,11260,09/07/22,10/07/22,11/07/22,3,HRT1,Makeyourtrip,3,Checked Out,10010,10010
Jul102211260HRT13,11260,10/07/22,10/07/22,11/07/22,1,HRT1,Makeyourtrip,2,Checked Out,9100,9100
Jul102211260HRT14,11260,16/06/22,10/07/22,11/07/22,1,HRT1,Makeyourtrip,,Checked Out,9100,9100
Jul102211260HRT15,11260,09/07/22,10/07/22,11/07/22,1,HRT1,others,,Cancelled,9100,3640
Jul102211260HRT16,11260,10/07/22,10/07/22,11/07/22,1,HRT1,gotrip,3,Checked Out,9100,9100
Jul102211260HRT17,11260,09/07/22,10/07/22,11/07/22,1,HRT1,others,,Checked Out,9100,9100
Jul102211260HRT18,11260,09/07/22,10/07/22,11/07/22,1,HRT1,others,3,Checked Out,9100,9100
Jul102211260HRT19,11260,08/07/22,10/07/22,12/07/22,1,HRT1,others,,Cancelled,9100,3640
Jul102211260HRT110,11260,09/07/22,10/07/22,11/07/22,2,HRT1,Makeyourtrip,,Cancelled,9100,3640
Jul102211260HRT111,11260,09/07/22,10/07/22,12/07/22,1,HRT1,others,,Cancelled,9100,3640
Jul102211260HRT112,11260,06/07/22,10/07/22,14/07/22,1,HRT1,Makeyourtrip,,Cancelled,9100,3640
Jul102211260HRT113,11260,09/07/22,10/07/22,13/07/22,2,HRT1,others,4,Checked Out,9100,9100
Jul102211260HRT114,11260,06/07/22,10/07/22,11/07/22,1,HRT1,others,5,Checked Out,9100,9100
Jul102211260HRT115,11260,04/07/22,10/07/22,12/07/22,1,HRT1,others,3,Checked Out,9100,9100
Jul102211260HRT116,11260,10/07/22,10/07/22,11/07/22,2,HRT1,Makeyourtrip,,Cancelled,9100,3640
Jul102211260HRT117,11260,06/07/22,10/07/22,11/07/22,4,HRT1,gotrip,,Cancelled,10920,4368
Jul102211260HRT118,11260,07/07/22,10/07/22,12/07/22,4,HRT1,others,1,Checked Out,10920,10920
Jul102211260HRT119,11260,09/07/22,10/07/22,11/07/22,1,HRT1,direct online,2,Checked Out,9100,9100
Jul102211260HRT120,11260,06/07/22,10/07/22,13/07/22,4,HRT1,others,,Checked Out,10920,10920
Jul102211260HRT121,11260,05/07/22,10/07/22,11/07/22,1,HRT1,others,,Checked Out,9100,9100
Jul102211260HRT122,11260,10/07/22,10/07/22,11/07/22,3,HRT1,others,,Checked Out,10010,10010
Jul102211260HRT123,11260,09/07/22,10/07/22,12/07/22,1,HRT1,gotrip,3,Checked Out,9100,9100
Jul102211260HRT124,11260,10/07/22,10/07/22,11/07/22,2,HRT1,others,3,Checked Out,9100,9100
Jul102211260HRT125,11260,10/07/22,10/07/22,13/07/22,1,HRT1,Makeyourtrip,,Cancelled,9100,3640
Jul102211260HRT21,11260,08/07/22,10/07/22,11/07/22,4,HRT2,Makeyourtrip,4,Checked Out,15120,15120
Jul102211260HRT22,11260,08/07/22,10/07/22,12/07/22,1,HRT2,others,1,Checked Out,12600,12600
Jul102211260HRT23,11260,08/07/22,10/07/22,12/07/22,1,HRT2,gotrip,,Cancelled,12600,5040
Jul102211260HRT24,11260,10/07/22,10/07/22,13/07/22,2,HRT2,others,4,Checked Out,12600,12600
Jul102211260HRT25,11260,08/07/22,10/07/22,11/07/22,1,HRT2,Makeyourtrip,3,Checked Out,12600,12600
Jul102211260HRT26,11260,09/07/22,10/07/22,11/07/22,3,HRT2,Makeyourtrip,4,Checked Out,13860,13860
Jul102211260HRT27,11260,10/07/22,10/07/22,11/07/22,2,HRT2,Travelex,3,Checked Out,12600,12600
Jul102211260HRT28,11260,10/07/22,10/07/22,11/07/22,2,HRT2,direct offline,3,Checked Out,12600,12600
Jul102211260HRT29,11260,10/07/22,10/07/22,11/07/22,1,HRT2,direct offline,5,Checked Out,12600,12600
Jul102211260HRT210,11260,08/07/22,10/07/22,11/07/22,1,HRT2,others,,Cancelled,12600,5040
Jul102211260HRT211,11260,09/07/22,10/07/22,11/07/22,1,HRT2,Makeyourtrip,3,Checked Out,12600,12600
Jul102211260HRT212,11260,08/07/22,10/07/22,11/07/22,3,HRT2,others,1,Checked Out,13860,13860
Jul102211260HRT213,11260,10/07/22,10/07/22,12/07/22,1,HRT2,direct online,,Checked Out,12600,12600
Jul102211260HRT214,11260,10/07/22,10/07/22,11/07/22,1,HRT2,Makeyourtrip,,Cancelled,12600,5040
Jul102211260HRT215,11260,10/07/22,10/07/22,12/07/22,1,HRT2,direct online,3,Checked Out,12600,12600
Jul102211260HRT216,11260,10/07/22,10/07/22,15/07/22,1,HRT2,Makeyourtrip,,Checked Out,12600,12600
Jul102211260HRT217,11260,08/07/22,10/07/22,11/07/22,2,HRT2,Makeyourtrip,2,Checked Out,12600,12600
Jul102211260HRT218,11260,09/07/22,10/07/22,11/07/22,1,HRT2,Makeyourtrip,,Checked Out,12600,12600
Jul102211260HRT219,11260,10/07/22,10/07/22,11/07/22,1,HRT2,gotrip,,Cancelled,12600,5040
Jul102211260HRT220,11260,10/07/22,10/07/22,11/07/22,2,HRT2,others,3,Checked Out,12600,12600
Jul102211260HRT221,11260,09/07/22,10/07/22,11/07/22,4,HRT2,others,3,Checked Out,15120,15120
Jul102211260HRT222,11260,07/07/22,10/07/22,12/07/22,4,HRT2,others,,Checked Out,15120,15120
Jul102211260HRT223,11260,09/07/22,10/07/22,11/07/22,1,HRT2,others,3,Checked Out,12600,12600
Jul102211260HRT224,11260,09/07/22,10/07/22,14/07/22,1,HRT2,others,1,Checked Out,12600,12600
Jul102211260HRT31,11260,10/07/22,10/07/22,11/07/22,2,HRT3,Booker,3,Checked Out,16800,16800
Jul102211260HRT32,11260,08/07/22,10/07/22,13/07/22,5,HRT3,Booker,,Checked Out,21840,21840
Jul102211260HRT33,11260,09/07/22,10/07/22,11/07/22,1,HRT3,gotrip,,Cancelled,16800,6720
Jul102211260HRT34,11260,10/07/22,10/07/22,11/07/22,3,HRT3,Booker,,Cancelled,18480,7392
Jul102211260HRT35,11260,10/07/22,10/07/22,11/07/22,1,HRT3,direct online,3,Checked Out,16800,16800
Jul102211260HRT36,11260,09/07/22,10/07/22,11/07/22,1,HRT3,Makeyourtrip,,Checked Out,16800,16800
Jul102211260HRT37,11260,19/06/22,10/07/22,11/07/22,1,HRT3,Travelex,3,Checked Out,16800,16800
Jul102211260HRT38,11260,09/07/22,10/07/22,11/07/22,2,HRT3,others,3,Checked Out,16800,16800
Jul102211260HRT39,11260,07/07/22,10/07/22,11/07/22,2,HRT3,direct offline,4,Checked Out,16800,16800
Jul102211260HRT310,11260,10/07/22,10/07/22,11/07/22,1,HRT3,Booker,4,Checked Out,16800,16800
Jul102211260HRT311,11260,09/07/22,10/07/22,13/07/22,1,HRT3,others,,Cancelled,16800,6720
Jul102211260HRT312,11260,19/06/22,10/07/22,13/07/22,2,HRT3,Makeyourtrip,,Checked Out,16800,16800
Jul102211260HRT313,11260,09/07/22,10/07/22,14/07/22,1,HRT3,others,3,Checked Out,16800,16800
Jul102211260HRT314,11260,10/07/22,10/07/22,11/07/22,1,HRT3,Makeyourtrip,,Checked Out,16800,16800
Jul102211260HRT315,11260,09/07/22,10/07/22,11/07/22,6,HRT3,others,3,Checked Out,23520,23520
Jul102211260HRT41,11260,09/07/22,10/07/22,13/07/22,1,HRT4,gotrip,,Cancelled,26600,10640
Jul102211260HRT42,11260,10/07/22,10/07/22,11/07/22,1,HRT4,others,2,Checked Out,26600,26600
Jul102211260HRT43,11260,10/07/22,10/07/22,11/07/22,1,HRT4,others,3,Checked Out,26600,26600
Jul102211260HRT44,11260,10/07/22,10/07/22,13/07/22,1,HRT4,Makeyourtrip,,Checked Out,26600,26600
Jul102211260HRT45,11260,10/07/22,10/07/22,11/07/22,1,HRT4,direct online,,Checked Out,26600,26600
Jul102211260HRT46,11260,09/07/22,10/07/22,12/07/22,3,HRT4,Booker,,Cancelled,29260,11704
Jul102211261HRT11,11261,08/07/22,10/07/22,16/07/22,2,HRT1,gotrip,,Cancelled,9100,3640
Jul102211261HRT12,11261,08/07/22,10/07/22,11/07/22,1,HRT1,direct offline,,Cancelled,9100,3640
Jul102211261HRT13,11261,07/07/22,10/07/22,11/07/22,2,HRT1,gotrip,,Checked Out,9100,9100
Jul102211261HRT14,11261,08/07/22,10/07/22,11/07/22,4,HRT1,Makeyourtrip,5,Checked Out,10920,10920
Jul102211261HRT15,11261,08/07/22,10/07/22,12/07/22,2,HRT1,gotrip,,Cancelled,9100,3640
Jul102211261HRT16,11261,05/07/22,10/07/22,11/07/22,2,HRT1,gotrip,3,Checked Out,9100,9100
Jul102211261HRT17,11261,06/07/22,10/07/22,13/07/22,4,HRT1,Makeyourtrip,,Checked Out,10920,10920
Jul102211261HRT18,11261,05/07/22,10/07/22,15/07/22,2,HRT1,gotrip,3,Checked Out,9100,9100
Jul102211261HRT19,11261,19/06/22,10/07/22,16/07/22,4,HRT1,Makeyourtrip,,Checked Out,10920,10920
Jul102211261HRT110,11261,08/07/22,10/07/22,16/07/22,2,HRT1,Makeyourtrip,,Cancelled,9100,3640
Jul102211261HRT111,11261,08/07/22,10/07/22,11/07/22,2,HRT1,Booker,,Cancelled,9100,3640
Jul102211261HRT112,11261,08/07/22,10/07/22,16/07/22,4,HRT1,others,5,Checked Out,10920,10920
Jul102211261HRT113,11261,06/07/22,10/07/22,15/07/22,2,HRT1,others,,Checked Out,9100,9100
Jul102211261HRT114,11261,08/07/22,10/07/22,11/07/22,4,HRT1,Makeyourtrip,,Cancelled,10920,4368
Jul102211261HRT115,11261,08/07/22,10/07/22,11/07/22,2,HRT1,Travelex,5,Checked Out,9100,9100
Jul102211261HRT21,11261,08/07/22,10/07/22,15/07/22,2,HRT2,gotrip,5,Checked Out,12600,12600
Jul102211261HRT22,11261,10/07/22,10/07/22,15/07/22,2,HRT2,Makeyourtrip,5,Checked Out,12600,12600
Jul102211261HRT23,11261,07/07/22,10/07/22,13/07/22,1,HRT2,Makeyourtrip,,Cancelled,12600,5040
Jul102211261HRT24,11261,07/07/22,10/07/22,11/07/22,2,HRT2,others,,No Show,12600,12600
Jul102211261HRT25,11261,06/07/22,10/07/22,16/07/22,2,HRT2,Makeyourtrip,,Cancelled,12600,5040
Jul102211261HRT26,11261,07/07/22,10/07/22,11/07/22,2,HRT2,Booker,,No Show,12600,12600
Jul102211261HRT27,11261,04/07/22,10/07/22,11/07/22,2,HRT2,Makeyourtrip,5,Checked Out,12600,12600
Jul102211261HRT28,11261,05/07/22,10/07/22,12/07/22,2,HRT2,others,,Checked Out,12600,12600
Jul102211261HRT29,11261,06/07/22,10/07/22,16/07/22,2,HRT2,others,5,Checked Out,12600,12600
Jul102211261HRT210,11261,07/07/22,10/07/22,11/07/22,2,HRT2,direct online,,Cancelled,12600,5040
Jul102211261HRT211,11261,05/07/22,10/07/22,11/07/22,1,HRT2,others,5,Checked Out,12600,12600
Jul102211261HRT212,11261,08/07/22,10/07/22,11/07/22,4,HRT2,Travelex,5,Checked Out,15120,15120
Jul102211261HRT213,11261,04/07/22,10/07/22,12/07/22,2,HRT2,gotrip,3,Checked Out,12600,12600
Jul102211261HRT214,11261,06/07/22,10/07/22,14/07/22,2,HRT2,direct online,5,Checked Out,12600,12600
Jul102211261HRT215,11261,08/07/22,10/07/22,11/07/22,2,HRT2,Makeyourtrip,5,Checked Out,12600,12600
Jul102211261HRT216,11261,03/07/22,10/07/22,12/07/22,2,HRT2,gotrip,5,Checked Out,12600,12600
Jul102211261HRT217,11261,10/07/22,10/07/22,11/07/22,2,HRT2,others,,Checked Out,12600,12600
Jul102211261HRT218,11261,03/07/22,10/07/22,11/07/22,3,HRT2,others,5,Checked Out,13860,13860
Jul102211261HRT219,11261,03/07/22,10/07/22,11/07/22,3,HRT2,Makeyourtrip,5,Checked Out,13860,13860
Jul102211261HRT220,11261,09/07/22,10/07/22,11/07/22,2,HRT2,others,5,Checked Out,12600,12600
Jul102211261HRT221,11261,06/07/22,10/07/22,11/07/22,4,HRT2,Makeyourtrip,,Cancelled,15120,6048
Jul102211261HRT31,11261,05/07/22,10/07/22,11/07/22,2,HRT3,others,,Checked Out,16800,16800
Jul102211261HRT32,11261,06/07/22,10/07/22,14/07/22,2,HRT3,Makeyourtrip,,Cancelled,16800,6720
Jul102211261HRT33,11261,06/07/22,10/07/22,16/07/22,2,HRT3,Booker,,Cancelled,16800,6720
Jul102211261HRT34,11261,20/06/22,10/07/22,11/07/22,2,HRT3,others,,Cancelled,16800,6720
Jul102211261HRT35,11261,05/07/22,10/07/22,15/07/22,2,HRT3,Makeyourtrip,,Cancelled,16800,6720
Jul102211261HRT36,11261,06/07/22,10/07/22,11/07/22,2,HRT3,direct online,,No Show,16800,16800
Jul102211261HRT37,11261,08/07/22,10/07/22,15/07/22,4,HRT3,gotrip,,Checked Out,20160,20160
Jul102211261HRT38,11261,03/07/22,10/07/22,12/07/22,2,HRT3,others,5,Checked Out,16800,16800
Jul102211261HRT39,11261,08/07/22,10/07/22,11/07/22,2,HRT3,gotrip,,Cancelled,16800,6720
Jul102211261HRT310,11261,03/07/22,10/07/22,15/07/22,1,HRT3,direct online,,Checked Out,16800,16800
Jul102211261HRT311,11261,09/07/22,10/07/22,11/07/22,2,HRT3,direct online,5,Checked Out,16800,16800
Jul102211261HRT312,11261,08/07/22,10/07/22,11/07/22,2,HRT3,Makeyourtrip,4,Checked Out,16800,16800
Jul102211261HRT313,11261,06/07/22,10/07/22,12/07/22,6,HRT3,Travelex,4,Checked Out,23520,23520
Jul102211261HRT314,11261,09/07/22,10/07/22,15/07/22,1,HRT3,Makeyourtrip,4,Checked Out,16800,16800
Jul102211261HRT315,11261,06/07/22,10/07/22,16/07/22,1,HRT3,others,,No Show,16800,16800
Jul102211261HRT316,11261,07/07/22,10/07/22,11/07/22,2,HRT3,others,5,Checked Out,16800,16800
Jul102211261HRT317,11261,07/07/22,10/07/22,13/07/22,2,HRT3,Makeyourtrip,,Cancelled,16800,6720
Jul102211261HRT318,11261,04/07/22,10/07/22,11/07/22,2,HRT3,others,5,Checked Out,16800,16800
Jul102211261HRT319,11261,07/07/22,10/07/22,11/07/22,6,HRT3,Makeyourtrip,,Checked Out,23520,23520
Jul102211261HRT320,11261,07/07/22,10/07/22,12/07/22,2,HRT3,others,,Cancelled,16800,6720
Jul102211261HRT41,11261,07/07/22,10/07/22,16/07/22,2,HRT4,Booker,,Cancelled,26600,10640
Jul102211261HRT42,11261,08/07/22,10/07/22,11/07/22,2,HRT4,gotrip,5,Checked Out,26600,26600
Jul102211261HRT43,11261,06/07/22,10/07/22,15/07/22,2,HRT4,Makeyourtrip,,Checked Out,26600,26600
Jul102211261HRT44,11261,05/07/22,10/07/22,11/07/22,2,HRT4,direct online,,Cancelled,26600,10640
Jul102211261HRT45,11261,20/06/22,10/07/22,11/07/22,4,HRT4,direct offline,,Checked Out,31920,31920
Jul102211261HRT46,11261,05/07/22,10/07/22,11/07/22,2,HRT4,others,,Cancelled,26600,10640
Jul102211261HRT47,11261,06/07/22,10/07/22,11/07/22,2,HRT4,others,,Checked Out,26600,26600
Jul102211261HRT48,11261,06/07/22,10/07/22,11/07/22,2,HRT4,Makeyourtrip,5,Checked Out,26600,26600
Jul102211261HRT49,11261,07/07/22,10/07/22,11/07/22,2,HRT4,others,,Cancelled,26600,10640
Jul102211262HRT11,11262,07/07/22,10/07/22,15/07/22,1,HRT1,gotrip,,Checked Out,9100,9100
Jul102211262HRT12,11262,07/07/22,10/07/22,16/07/22,1,HRT1,Booker,,Checked Out,9100,9100
Jul102211262HRT13,11262,08/07/22,10/07/22,15/07/22,2,HRT1,others,,Cancelled,9100,3640
Jul102211262HRT14,11262,07/07/22,10/07/22,16/07/22,2,HRT1,Booker,,Cancelled,9100,3640
Jul102211262HRT15,11262,07/07/22,10/07/22,16/07/22,2,HRT1,others,,Cancelled,9100,3640
Jul102211262HRT16,11262,04/07/22,10/07/22,16/07/22,2,HRT1,gotrip,3,Checked Out,9100,9100
Jul102211262HRT17,11262,07/07/22,10/07/22,14/07/22,3,HRT1,gotrip,,Checked Out,10010,10010
Jul102211262HRT18,11262,08/07/22,10/07/22,13/07/22,2,HRT1,others,,Checked Out,9100,9100
Jul102211262HRT19,11262,07/07/22,10/07/22,11/07/22,3,HRT1,Travelex,,Cancelled,10010,4004
Jul102211262HRT110,11262,08/07/22,10/07/22,11/07/22,1,HRT1,others,,Cancelled,9100,3640
Jul102211262HRT111,11262,06/07/22,10/07/22,11/07/22,2,HRT1,Booker,,Cancelled,9100,3640
Jul102211262HRT112,11262,20/06/22,10/07/22,11/07/22,1,HRT1,Makeyourtrip,2,Checked Out,9100,9100
Jul102211262HRT113,11262,06/07/22,10/07/22,12/07/22,2,HRT1,others,,Cancelled,9100,3640
Jul102211262HRT114,11262,20/06/22,10/07/22,11/07/22,3,HRT1,gotrip,3,Checked Out,10010,10010
Jul102211262HRT115,11262,03/07/22,10/07/22,14/07/22,2,HRT1,Makeyourtrip,,Cancelled,9100,3640
Jul102211262HRT116,11262,07/07/22,10/07/22,12/07/22,1,HRT1,Makeyourtrip,3,Checked Out,9100,9100
Jul102211262HRT117,11262,05/07/22,10/07/22,14/07/22,2,HRT1,gotrip,4,Checked Out,9100,9100
Jul102211262HRT118,11262,19/06/22,10/07/22,11/07/22,2,HRT1,Makeyourtrip,,Cancelled,9100,3640
Jul102211262HRT119,11262,07/07/22,10/07/22,11/07/22,3,HRT1,Makeyourtrip,4,Checked Out,10010,10010
Jul102211262HRT120,11262,10/07/22,10/07/22,11/07/22,3,HRT1,others,3,Checked Out,10010,10010
Jul102211262HRT121,11262,05/07/22,10/07/22,15/07/22,2,HRT1,gotrip,,Cancelled,9100,3640
